FSC.H,SSC.H,FL1.H,FL2.H,FL3.H,FL4.H,label
171,55,23.5714282989502,43.6071434020996,82.3810119628906,244.747116088867,4
496,116,606.964294433594,137.892852783203,710.689880371094,32.2035675048828,1
71,169,0.0,76.6071395874023,205.337738037109,125.593910217285,4
94,68,0.0,109.607139587402,0.0,235.086044311523,4
170,59,0.0,148.5,148.777648925781,186.780685424805,4
308,145,71.8928604125977,156.75,232.388214111328,234.012588500977,4
64,73,0.0,227.464279174805,0.0,285.538299560547,4
347,82,38.8928565979004,128.464279174805,111.890625,144.916061401367,4
230,105,141.428573608398,209.785720825195,490.597351074219,61.1867790222168,4
66,246,143.785720825195,4.7142858505249,0.0,223.278076171875,4
136,106,0.0,139.071426391602,60.2487983703613,318.815307617188,4
135,60,15.3214282989502,0.0,95.90625,186.780685424805,4
77,23,117.857139587402,174.428573608398,0.0,245.820571899414,4
160,100,113.142860412598,542.142883300781,651.670654296875,629.043029785156,3
121,20,11.7857141494751,100.178573608398,115.579330444336,216.837356567383,4
515,174,206.25,723.642883300781,627.079345703125,784.693603515625,3
94,149,0.0,0.0,43.034854888916,124.520462036133,4
205,115,116.678573608398,0.0,140.170669555664,341.357818603516,4
177,21,76.6071395874023,17.6785717010498,174.598556518555,261.92236328125,4
168,60,58.9285697937012,0.0,150.007217407227,166.385101318359,4
118,82,137.892852783203,262.821441650391,179.516830444336,307.007354736328,4
352,125,0.0,155.571426391602,200.419464111328,2.14690446853638,4
241,79,140.25,136.714279174805,104.513221740723,226.498428344727,4
126,144,56.5714302062988,0.0,41.805290222168,157.797485351562,4
109,48,17.6785717010498,0.0,34.4278831481934,152.430221557617,4
273,145,97.8214263916016,169.714279174805,205.337738037109,180.339981079102,4
168,248,266.357147216797,326.464294433594,205.337738037109,304.860443115234,2
65,53,0.0,0.0,0.0,266.216156005859,4
77,48,66.0,0.0,0.0,252.261276245117,4
70,88,0.0,183.857147216797,0.0,142.769149780273,4
106,62,0.0,40.0714302062988,0.0,215.763900756836,4
90,26,0.0,1.17857146263123,27.050479888916,61.1867790222168,4
266,105,106.071426391602,50.6785697937012,209.026443481445,254.408187866211,4
106,33,37.7142868041992,186.214279174805,55.3305282592773,165.311645507812,4
159,71,542.142883300781,189.75,740.199523925781,0.0,1
211,166,66.0,0.0,179.516830444336,307.007354736328,4
202,81,113.142860412598,37.7142868041992,75.0036087036133,275.877227783203,4
151,126,167.357147216797,192.107147216797,38.116584777832,145.989501953125,4
433,100,627.0,14.1428575515747,676.262023925781,256.555084228516,1
162,103,530.357116699219,108.428573608398,629.538452148438,195.368316650391,1
284,132,172.071426391602,76.6071395874023,147.548080444336,250.114379882812,4
174,105,121.392860412598,276.964294433594,150.007217407227,291.97900390625,4
296,180,200.357147216797,194.464279174805,175.828125,283.391387939453,4
106,50,0.0,24.75,65.1670684814453,249.040924072266,4
107,143,0.0,144.964279174805,0.0,44.0115432739258,4
107,51,56.5714302062988,0.0,125.415863037109,227.571884155273,4
165,71,516.214294433594,0.0,667.655029296875,171.752365112305,1
278,67,63.6428565979004,0.0,207.796875,214.690444946289,4
233,163,0.0,134.357147216797,142.629806518555,337.063995361328,4
118,26,54.2142868041992,0.0,83.610580444336,184.6337890625,4
182,82,0.0,231.0,279.111785888672,234.012588500977,4
158,212,170.892852783203,300.535705566406,201.649032592773,267.289611816406,4
173,105,143.785720825195,15.3214282989502,15.984375,309.154235839844,4
398,87,53.0357131958008,0.0,82.3810119628906,234.012588500977,4
465,113,639.964294433594,117.857139587402,727.903869628906,269.4365234375,1
192,106,536.25,245.142852783203,683.639404296875,8.5876178741455,1
236,84,90.75,240.428573608398,186.894226074219,320.962219238281,4
310,75,194.464279174805,678.857116699219,591.421875,752.490051269531,3
440,105,115.5,111.964286804199,99.594955444336,235.086044311523,4
179,75,29.4642848968506,545.678588867188,627.079345703125,687.009460449219,3
86,67,0.0,0.0,177.057693481445,241.526763916016,4
129,89,173.25,88.3928604125977,153.695907592773,295.199371337891,4
109,32,139.071426391602,58.9285697937012,29.509614944458,274.803771972656,4
166,67,109.607139587402,51.8571434020996,0.0,15.0283317565918,4
128,410,0.0,100.178573608398,0.0,179.266525268555,4
107,143,77.7857131958008,0.0,83.610580444336,115.932846069336,4
152,50,0.0,68.3571395874023,104.513221740723,235.086044311523,4
265,121,549.214294433594,167.357147216797,713.149047851562,242.600204467773,1
63,24,9.4285717010498,0.0,0.0,254.408187866211,4
78,35,0.0,35.3571434020996,0.0,198.588668823242,4
302,124,148.5,632.892883300781,614.783630371094,668.7607421875,3
168,92,44.7857131958008,200.357147216797,118.038459777832,291.97900390625,4
224,100,18.8571434020996,232.178573608398,137.711532592773,237.232955932617,4
299,116,0.0,117.857139587402,13.525239944458,258.701995849609,4
102,116,0.0,0.0,0.0,163.164749145508,4
478,99,77.7857131958008,163.821426391602,268.045684814453,253.334732055664,4
256,160,581.035705566406,190.928573608398,679.950744628906,330.623291015625,1
311,213,341.785705566406,352.392852783203,222.551681518555,414.352569580078,2
257,150,117.857139587402,55.3928565979004,119.268028259277,127.740821838379,4
190,113,198.0,81.3214263916016,206.567306518555,251.18782043457,4
95,58,68.3571395874023,207.428573608398,122.956733703613,262.995788574219,4
66,64,183.857147216797,233.357147216797,157.384613037109,338.137451171875,4
210,87,139.071426391602,86.0357131958008,106.972358703613,252.261276245117,4
304,229,241.607147216797,273.428558349609,201.649032592773,326.329498291016,2
385,100,41.25,60.1071434020996,189.353363037109,236.15950012207,4
60,48,45.9642868041992,0.0,78.6923065185547,123.447006225586,4
135,246,357.107147216797,320.571441650391,178.287261962891,401.471130371094,2
67,84,0.0,0.0,3.68870186805725,68.700942993164,4
145,102,0.0,196.821426391602,237.306488037109,167.458557128906,4
211,100,9.4285717010498,15.3214282989502,106.972358703613,297.346282958984,4
65,53,0.0,78.9642868041992,76.233169555664,182.486877441406,4
423,137,586.928588867188,0.0,522.566101074219,168.531997680664,1
433,92,628.178588867188,76.6071395874023,623.390625,286.611755371094,1
310,257,325.285705566406,351.214294433594,269.275238037109,405.764953613281,2
362,116,102.535713195801,149.678573608398,173.368988037109,0.0,4
200,63,520.928588867188,63.6428565979004,651.670654296875,80.508918762207,1
246,136,61.2857131958008,106.071426391602,167.221160888672,341.357818603516,4
223,87,49.5,88.3928604125977,152.466339111328,298.419738769531,4
152,66,486.75,0.0,571.748779296875,177.11962890625,1
146,75,88.3928604125977,0.0,207.796875,287.685211181641,4
321,89,165.0,0.0,22.1322116851807,190.001052856445,4
89,124,0.0,74.25,79.921875,244.747116088867,4
307,160,0.0,190.928573608398,92.217544555664,295.199371337891,4
95,853,95.4642868041992,235.714279174805,116.808891296387,287.685211181641,4
129,62,510.321441650391,0.0,627.079345703125,213.617004394531,1
68,31,0.0,23.5714282989502,52.871395111084,298.419738769531,4
417,188,590.464294433594,269.892852783203,692.246398925781,331.696746826172,1
65,53,0.0,57.75,109.431488037109,132.034622192383,4
195,93,110.785713195801,315.857147216797,593.880981445312,617.235046386719,3
80,6,37.7142868041992,28.2857151031494,0.0,38.6442794799805,4
87,46,136.714279174805,82.5,12.2956733703613,118.079750061035,4
416,148,624.642883300781,47.1428565979004,643.063720703125,112.71248626709,1
213,121,0.0,0.0,220.092544555664,289.832122802734,4
76,124,0.0,147.321426391602,0.0,192.14794921875,4
392,65,592.821411132812,205.071426391602,582.814880371094,209.323196411133,1
163,262,7.07142877578735,1.17857146263123,47.953125,159.944381713867,4
202,128,153.214279174805,188.571426391602,0.0,134.181533813477,4
61,93,0.0,0.0,0.0,0.0,4
83,63,74.25,173.25,65.1670684814453,10.734522819519,4
172,72,575.142883300781,182.678573608398,614.783630371094,82.6558227539062,1
247,127,57.75,87.2142868041992,110.661056518555,301.640075683594,4
378,133,116.678573608398,40.0714302062988,152.466339111328,210.396636962891,4
74,32,76.6071395874023,0.0,0.0,218.984252929688,4
184,102,536.25,0.0,591.421875,264.069244384766,1
422,120,135.535720825195,88.3928604125977,279.111785888672,289.832122802734,4
309,52,97.8214263916016,45.9642868041992,0.0,265.142700195312,4
186,102,575.142883300781,0.0,741.429077148438,313.448059082031,1
123,46,0.0,54.2142868041992,98.3653869628906,291.97900390625,4
252,169,0.0,156.75,134.022842407227,154.577117919922,4
83,60,0.0,86.0357131958008,0.0,153.503677368164,4
201,141,0.0,236.892852783203,210.256011962891,327.402923583984,4
107,38,0.0,0.0,51.6418266296387,0.0,4
92,136,0.0,74.25,47.953125,253.334732055664,4
74,101,0.0,33.0,0.0,172.825805664062,4
149,44,68.3571395874023,86.0357131958008,228.699523925781,164.238189697266,4
71,56,140.25,175.607147216797,50.4122581481934,271.583435058594,4
102,151,124.928573608398,181.5,193.042068481445,262.995788574219,4
153,70,516.214294433594,0.0,724.215148925781,121.300102233887,1
64,53,0.0,0.0,75.0036087036133,2.14690446853638,4
169,238,344.142852783203,383.035705566406,159.84375,399.324249267578,2
174,85,78.9642868041992,606.964294433594,650.441101074219,697.743957519531,3
213,92,66.0,96.6428604125977,137.711532592773,278.024139404297,4
142,80,0.0,14.1428575515747,131.563705444336,200.735565185547,4
204,168,68.3571395874023,119.035713195801,59.019229888916,296.272827148438,4
107,34,23.5714282989502,0.0,99.594955444336,259.775451660156,4
233,115,122.571426391602,154.392852783203,0.0,93.3903427124023,4
169,152,0.0,223.928573608398,148.777648925781,355.312683105469,4
189,286,284.035705566406,311.142852783203,146.318511962891,238.306396484375,2
385,78,627.0,240.428573608398,628.308898925781,138.475341796875,1
130,450,0.0,68.3571395874023,94.6766815185547,171.752365112305,4
147,59,122.571426391602,129.642852783203,27.050479888916,319.888763427734,4
215,99,12.9642858505249,193.285720825195,127.875,243.67366027832,4
115,154,0.0,54.2142868041992,104.513221740723,289.832122802734,4
244,186,233.357147216797,271.071441650391,211.485580444336,325.256042480469,2
67,45,0.0,0.0,11.0661058425903,202.882476806641,4
90,88,117.857139587402,122.571426391602,81.1514434814453,0.0,4
148,124,86.0357131958008,103.714286804199,0.0,177.11962890625,4
63,142,242.785720825195,268.714294433594,44.2644233703613,366.047210693359,2
405,122,34.1785697937012,140.25,0.0,91.2434387207031,4
63,105,0.0,0.0,0.0,211.470092773438,4
193,72,74.25,71.8928604125977,269.275238037109,0.0,4
264,59,544.5,168.535720825195,604.947143554688,178.193069458008,1
161,142,0.0,91.9285736083984,147.548080444336,0.0,4
183,78,0.0,0.0,135.252410888672,85.8761825561523,4
294,82,146.142852783203,141.428573608398,0.0,198.588668823242,4
317,118,576.321411132812,147.321426391602,745.117797851562,0.0,1
153,77,539.785705566406,35.3571434020996,697.164672851562,197.515213012695,1
66,45,0.0,76.6071395874023,0.0,170.678909301758,4
173,72,113.142860412598,271.071441650391,202.878601074219,246.894012451172,4
143,36,0.0,267.535705566406,188.123794555664,134.181533813477,4
215,266,273.428558349609,380.678558349609,229.929092407227,389.663177490234,2
195,97,0.0,239.25,183.205535888672,213.617004394531,4
105,70,0.0,146.142852783203,0.0,36.4973754882812,4
242,298,0.0,147.321426391602,68.8557662963867,186.780685424805,4
148,81,57.75,168.535720825195,196.730773925781,141.695693969727,4
345,54,575.142883300781,54.2142868041992,627.079345703125,179.266525268555,1
201,132,0.0,121.392860412598,0.0,181.413436889648,4
347,225,198.0,221.571426391602,60.2487983703613,304.860443115234,4
218,105,100.178573608398,610.5,700.853393554688,725.653747558594,3
408,107,185.035720825195,135.535720825195,204.108169555664,0.0,4
221,104,101.357139587402,144.964279174805,97.1358184814453,206.102828979492,4
268,173,174.428573608398,231.0,51.6418266296387,151.35676574707,4
107,39,29.4642848968506,10.6071424484253,44.2644233703613,151.35676574707,4
443,105,566.892883300781,51.8571434020996,655.359375,253.334732055664,1
100,48,0.0,165.0,0.0,255.481643676758,4
179,89,91.9285736083984,345.321441650391,691.016845703125,625.822692871094,3
81,121,96.6428604125977,115.5,77.4627380371094,259.775451660156,4
295,109,0.0,153.214279174805,23.3617782592773,230.792236328125,4
396,127,0.0,276.964294433594,188.123794555664,178.193069458008,4
207,91,34.1785697937012,225.107147216797,159.84375,304.860443115234,4
384,111,612.857116699219,63.6428565979004,689.787231445312,256.555084228516,1
84,231,229.821426391602,391.285705566406,77.4627380371094,419.719818115234,2
65,55,0.0,0.0,0.0,201.809020996094,4
218,68,0.0,203.892852783203,35.6574516296387,141.695693969727,4
234,98,45.9642868041992,1.17857146263123,216.403839111328,149.209869384766,4
236,81,163.821426391602,0.0,97.1358184814453,240.453308105469,4
231,175,338.25,332.357147216797,216.403839111328,378.928649902344,2
244,86,500.892852783203,0.0,550.846130371094,200.735565185547,1
159,99,153.214279174805,0.0,0.0,299.493194580078,4
189,108,599.892883300781,155.571426391602,730.362976074219,254.408187866211,1
354,105,74.25,185.035720825195,115.579330444336,312.374603271484,4
275,139,56.5714302062988,185.035720825195,79.921875,85.8761825561523,4
211,108,109.607139587402,134.357147216797,163.532455444336,312.374603271484,4
377,111,658.821411132812,0.0,607.40625,249.040924072266,1
384,91,577.5,84.8571395874023,687.328125,0.0,1
69,55,147.321426391602,0.0,120.497596740723,59.0398750305176,4
649,247,292.285705566406,304.071441650391,281.570922851562,295.199371337891,2
109,39,491.464294433594,0.0,634.456726074219,236.15950012207,1
319,149,155.571426391602,147.321426391602,272.963928222656,186.780685424805,4
128,81,0.0,102.535713195801,77.4627380371094,192.14794921875,4
73,37,0.0,47.1428565979004,0.0,236.15950012207,4
505,137,619.928588867188,231.0,597.569702148438,44.0115432739258,1
150,69,9.4285717010498,71.8928604125977,184.435089111328,186.780685424805,4
138,130,0.0,29.4642848968506,103.283653259277,166.385101318359,4
71,97,30.6428565979004,0.0,75.0036087036133,0.0,4
139,103,142.607147216797,86.0357131958008,195.501205444336,183.560333251953,4
376,91,621.107116699219,228.642852783203,654.129821777344,16.1017837524414,1
94,126,0.0,0.0,0.0,244.747116088867,4
82,34,23.5714282989502,75.4285736083984,22.1322116851807,278.024139404297,4
105,317,0.0,14.1428575515747,86.069709777832,92.31689453125,4
89,26,0.0,110.785713195801,75.0036087036133,240.453308105469,4
101,56,73.0714263916016,226.285720825195,236.076919555664,250.114379882812,4
141,52,0.0,0.0,129.104568481445,0.0,4
220,72,0.0,367.714294433594,620.931518554688,622.602294921875,3
219,231,262.821441650391,272.25,218.862976074219,299.493194580078,2
217,46,0.0,0.0,111.890625,97.6841583251953,4
122,27,36.5357131958008,61.2857131958008,87.2992782592773,324.182586669922,4
132,269,284.035705566406,314.678558349609,248.372589111328,395.030426025391,2
401,159,0.0,113.142860412598,209.026443481445,125.593910217285,4
223,110,107.25,165.0,108.201919555664,281.244476318359,4
84,32,0.0,115.5,231.158660888672,136.328430175781,4
148,65,483.214294433594,95.4642868041992,619.701904296875,241.526763916016,1
106,31,115.5,225.107147216797,0.0,173.899261474609,4
84,132,182.678573608398,0.0,0.0,0.0,4
353,112,139.071426391602,154.392852783203,177.057693481445,222.204620361328,4
92,148,0.0,243.964279174805,167.221160888672,249.040924072266,4
255,129,62.4642868041992,661.178588867188,654.129821777344,708.478515625,3
254,127,74.25,74.25,102.054084777832,250.114379882812,4
391,98,87.2142868041992,190.928573608398,44.2644233703613,316.668426513672,4
196,97,504.428558349609,86.0357131958008,644.293273925781,215.763900756836,1
167,65,0.0,234.535720825195,145.088943481445,237.232955932617,4
232,291,260.464294433594,373.607147216797,272.963928222656,377.855194091797,2
392,138,0.0,203.892852783203,218.862976074219,171.752365112305,4
412,90,246.321426391602,611.678588867188,542.239196777344,734.241333007812,3
194,129,183.857147216797,110.785713195801,0.0,214.690444946289,4
211,110,553.928588867188,165.0,681.180297851562,190.001052856445,1
113,287,57.75,0.0,210.256011962891,0.0,4
249,113,34.1785697937012,0.0,0.0,273.730316162109,4
305,119,126.107139587402,71.8928604125977,150.007217407227,180.339981079102,4
77,80,0.0,136.714279174805,77.4627380371094,101.977966308594,4
65,109,27.1071434020996,0.0,0.0,184.6337890625,4
168,98,0.0,119.035713195801,228.699523925781,275.877227783203,4
231,97,110.785713195801,0.0,0.0,155.650573730469,4
83,18,0.0,0.0,100.824516296387,11.8079748153687,4
221,79,503.25,0.0,624.620178222656,177.11962890625,1
505,108,163.821426391602,741.321411132812,616.013244628906,798.648498535156,3
194,99,537.428588867188,0.0,627.079345703125,76.2151107788086,1
154,62,0.0,208.607147216797,0.0,25.7628536224365,4
138,66,152.035720825195,187.392852783203,266.816101074219,358.533050537109,4
212,101,537.428588867188,81.3214263916016,687.328125,196.441757202148,1
84,67,80.1428604125977,0.0,13.525239944458,265.142700195312,4
110,143,0.0,80.1428604125977,110.661056518555,245.820571899414,4
108,300,78.9642868041992,0.0,0.0,193.221405029297,4
98,45,0.0,0.0,49.1826934814453,221.131164550781,4
399,97,123.75,605.785705566406,566.830505371094,687.009460449219,3
386,88,78.9642868041992,198.0,202.878601074219,197.515213012695,4
253,236,287.571441650391,264.0,94.6766815185547,311.301147460938,2
122,84,120.214286804199,498.535705566406,591.421875,593.619079589844,3
78,47,0.0,0.0,0.0,194.294860839844,4
208,163,156.75,203.892852783203,227.469955444336,302.713531494141,4
235,109,532.714294433594,0.0,650.441101074219,202.882476806641,1
225,129,115.5,129.642852783203,124.186294555664,216.837356567383,4
216,156,194.464279174805,269.892852783203,132.793273925781,276.95068359375,4
256,57,0.0,34.1785697937012,25.8209133148193,147.062957763672,4
85,287,0.0,273.428558349609,52.871395111084,281.244476318359,4
172,76,126.107139587402,91.9285736083984,167.221160888672,285.538299560547,4
118,85,21.2142848968506,170.892852783203,174.598556518555,234.012588500977,4
319,127,14.1428575515747,239.25,136.481964111328,220.057708740234,4
233,116,113.142860412598,8.25,126.645431518555,165.311645507812,4
75,45,0.0,0.0,0.0,63.333683013916,4
75,72,0.0,177.964279174805,169.680282592773,238.306396484375,4
61,14,77.7857131958008,0.0,0.0,0.0,4
79,65,0.0,100.178573608398,146.318511962891,213.617004394531,4
74,74,0.0,81.3214263916016,23.3617782592773,222.204620361328,4
64,48,233.357147216797,87.2142868041992,405.757202148438,210.396636962891,2
153,221,292.285705566406,289.928558349609,106.972358703613,323.109130859375,2
105,306,146.142852783203,226.285720825195,121.727165222168,275.877227783203,4
225,104,41.25,225.107147216797,66.3966369628906,246.894012451172,4
195,118,84.8571395874023,182.678573608398,0.0,154.577117919922,4
64,31,100.178573608398,141.428573608398,71.3149032592773,229.718780517578,4
77,92,0.0,90.75,73.774040222168,286.611755371094,4
80,65,67.1785736083984,155.571426391602,263.127410888672,164.238189697266,4
132,228,120.214286804199,246.321426391602,188.123794555664,205.029388427734,4
73,104,31.8214282989502,0.0,28.2800483703613,65.4805908203125,4
100,36,11.7857141494751,0.0,20.902645111084,126.667366027832,4
83,56,0.0,0.0,0.0,164.238189697266,4
77,51,33.0,22.3928565979004,78.6923065185547,223.278076171875,4
456,110,168.535720825195,0.0,574.207946777344,85.8761825561523,4
440,153,624.642883300781,41.25,636.915893554688,225.42497253418,1
128,82,20.0357151031494,187.392852783203,163.532455444336,256.555084228516,4
110,53,528.0,73.0714263916016,660.277648925781,278.024139404297,1
465,150,642.321411132812,168.535720825195,597.569702148438,332.770202636719,1
286,95,117.857139587402,568.071411132812,600.028869628906,705.258117675781,3
108,268,0.0,0.0,81.1514434814453,234.012588500977,4
147,228,284.035705566406,172.071426391602,220.092544555664,378.928649902344,2
73,49,50.6785697937012,173.25,100.824516296387,187.854141235352,4
108,13,7.07142877578735,119.035713195801,120.497596740723,85.8761825561523,4
63,51,120.214286804199,21.2142848968506,0.0,270.509979248047,4
164,89,0.0,58.9285697937012,45.4939918518066,54.7460632324219,4
274,150,95.4642868041992,83.6785736083984,169.680282592773,312.374603271484,4
89,103,229.821426391602,160.285720825195,129.104568481445,265.142700195312,2
160,196,317.035705566406,292.285705566406,0.0,354.2392578125,2
241,92,0.0,584.571411132812,523.795654296875,683.7890625,3
379,88,127.285713195801,80.1428604125977,34.4278831481934,22.5424976348877,4
415,98,0.0,615.214294433594,574.207946777344,680.568725585938,3
321,128,0.0,173.25,66.3966369628906,138.475341796875,4
383,118,62.4642868041992,140.25,0.0,166.385101318359,4
224,117,219.214279174805,583.392883300781,682.409851074219,692.376708984375,3
92,61,104.892860412598,83.6785736083984,0.0,278.024139404297,4
207,132,93.1071395874023,61.2857131958008,103.283653259277,157.797485351562,4
434,82,624.642883300781,146.142852783203,702.082946777344,123.447006225586,1
225,86,99.0,57.75,0.0,199.662124633789,4
158,242,0.0,0.0,49.1826934814453,167.458557128906,4
261,128,95.4642868041992,709.5,718.067321777344,726.727172851562,3
276,153,135.535720825195,90.75,4.91826915740967,195.368316650391,4
574,132,662.357116699219,0.0,683.639404296875,252.261276245117,1
337,71,0.0,0.0,512.729553222656,285.538299560547,4
486,90,0.0,756.642883300781,576.667053222656,804.015747070312,3
379,85,155.571426391602,91.9285736083984,150.007217407227,151.35676574707,4
142,217,260.464294433594,262.821441650391,173.368988037109,297.346282958984,2
72,101,0.0,14.1428575515747,47.953125,236.15950012207,4
323,84,69.5357131958008,599.892883300781,572.978393554688,708.478515625,3
521,157,609.321411132812,254.571426391602,600.028869628906,213.617004394531,1
158,165,0.0,0.0,52.871395111084,3.22035670280457,4
113,162,0.0,122.571426391602,110.661056518555,25.7628536224365,4
165,71,538.607116699219,0.0,582.814880371094,290.905548095703,1
73,60,0.0,0.0,0.0,92.31689453125,4
73,57,0.0,15.3214282989502,0.0,240.453308105469,4
375,148,179.142852783203,175.607147216797,290.177886962891,261.92236328125,4
70,102,183.857147216797,235.714279174805,168.450714111328,253.334732055664,4
131,54,0.0,0.0,106.972358703613,322.035675048828,4
122,160,9.4285717010498,45.9642868041992,152.466339111328,69.774398803711,4
168,84,108.428573608398,190.928573608398,0.0,77.288558959961,4
120,56,4.7142858505249,187.392852783203,0.0,123.447006225586,4
424,130,168.535720825195,77.7857131958008,194.271636962891,254.408187866211,4
141,51,87.2142868041992,509.142852783203,698.394226074219,617.235046386719,3
401,147,601.071411132812,25.9285717010498,651.670654296875,275.877227783203,1
378,130,667.071411132812,123.75,617.242797851562,258.701995849609,1
727,308,311.142852783203,333.535705566406,331.983184814453,412.205657958984,2
103,41,0.0,0.0,184.435089111328,255.481643676758,4
93,83,45.9642868041992,0.0,183.205535888672,262.995788574219,4
257,72,0.0,132.0,248.372589111328,133.10807800293,4
522,324,318.214294433594,371.25,329.524047851562,447.629577636719,2
222,154,73.0714263916016,86.0357131958008,247.143035888672,117.006294250488,4
74,84,0.0,154.392852783203,0.0,109.492126464844,4
336,85,110.785713195801,259.285705566406,463.546875,717.066101074219,3
79,76,0.0,48.3214302062988,103.283653259277,63.333683013916,4
68,34,0.0,102.535713195801,0.0,140.62223815918,4
310,134,0.0,48.3214302062988,0.0,0.0,4
237,97,63.6428565979004,99.0,167.221160888672,259.775451660156,4
153,67,0.0,86.0357131958008,190.582931518555,0.0,4
181,336,18.8571434020996,0.0,164.762023925781,167.458557128906,4
84,62,123.75,82.5,56.5600967407227,278.024139404297,4
216,91,11.7857141494751,143.785720825195,0.0,265.142700195312,4
192,122,577.5,68.3571395874023,725.444702148438,275.877227783203,1
121,61,0.0,0.0,27.050479888916,283.391387939453,4
134,87,0.0,169.714279174805,0.0,274.803771972656,4
83,34,0.0,8.25,15.984375,301.640075683594,4
258,202,260.464294433594,202.714279174805,209.026443481445,261.92236328125,2
341,57,142.607147216797,561.0,667.655029296875,602.206726074219,3
112,23,31.8214282989502,83.6785736083984,0.0,318.815307617188,4
156,93,133.178573608398,410.142852783203,587.733154296875,653.732421875,3
107,182,175.607147216797,210.964279174805,35.6574516296387,246.894012451172,4
75,344,0.0,144.964279174805,0.0,185.707244873047,4
69,28,130.821426391602,12.9642858505249,146.318511962891,107.345222473145,4
481,93,179.142852783203,702.428588867188,539.780029296875,763.224548339844,3
238,104,69.5357131958008,116.678573608398,103.283653259277,361.75341796875,4
208,97,11.7857141494751,36.5357131958008,168.450714111328,256.555084228516,4
204,109,75.4285736083984,88.3928604125977,116.808891296387,246.894012451172,4
247,115,76.6071395874023,104.892860412598,87.2992782592773,260.848907470703,4
203,92,136.714279174805,505.607147216797,624.620178222656,640.851013183594,3
72,38,0.0,0.0,0.0,271.583435058594,4
221,53,136.714279174805,60.1071434020996,673.802856445312,618.308471679688,3
175,100,40.0714302062988,0.0,0.0,0.0,4
61,97,0.0,183.857147216797,94.6766815185547,317.741882324219,4
201,76,86.0357131958008,223.928573608398,2.45913457870483,325.256042480469,4
325,176,49.5,199.178573608398,148.777648925781,330.623291015625,4
211,108,141.428573608398,616.392883300781,629.538452148438,694.523620605469,3
120,38,0.0,0.0,97.1358184814453,257.628540039062,4
104,52,68.3571395874023,265.178558349609,89.758415222168,307.007354736328,4
78,22,0.0,119.035713195801,0.0,272.656860351562,4
241,125,36.5357131958008,192.107147216797,296.325714111328,70.8478469848633,4
98,31,18.8571434020996,144.964279174805,122.956733703613,225.42497253418,4
193,91,55.3928565979004,107.25,108.201919555664,327.402923583984,4
155,36,3.53571438789368,16.5,194.271636962891,275.877227783203,4
335,144,152.035720825195,74.25,225.010818481445,347.798522949219,4
149,80,42.4285697937012,116.678573608398,131.563705444336,149.209869384766,4
97,203,249.857147216797,328.821441650391,211.485580444336,360.679962158203,2
303,136,69.5357131958008,189.75,183.205535888672,24.6894016265869,4
308,94,618.75,0.0,544.698303222656,249.040924072266,1
117,77,155.571426391602,180.321426391602,229.929092407227,174.972717285156,4
111,170,0.0,295.821441650391,132.793273925781,0.0,4
178,112,0.0,212.142852783203,205.337738037109,264.069244384766,4
536,113,601.071411132812,0.0,657.818481445312,275.877227783203,1
185,255,254.571426391602,321.75,233.617782592773,283.391387939453,2
99,80,0.0,89.5714263916016,0.0,275.877227783203,4
148,66,491.464294433594,203.892852783203,625.849731445312,215.763900756836,1
234,127,0.0,93.1071395874023,256.979553222656,305.933898925781,4
126,34,0.0,177.964279174805,114.349761962891,244.747116088867,4
84,284,15.3214282989502,0.0,68.8557662963867,240.453308105469,4
250,63,0.0,90.75,173.368988037109,222.204620361328,4
337,210,644.678588867188,17.6785717010498,631.997619628906,61.1867790222168,1
143,64,0.0,225.107147216797,110.661056518555,0.0,4
84,288,14.1428575515747,0.0,82.3810119628906,171.752365112305,4
84,61,38.8928565979004,0.0,68.8557662963867,68.700942993164,4
68,29,0.0,40.0714302062988,70.085334777832,267.289611816406,4
68,36,0.0,0.0,46.7235565185547,61.1867790222168,4
223,103,111.964286804199,81.3214263916016,18.443510055542,245.820571899414,4
150,95,48.3214302062988,0.0,202.878601074219,373.561370849609,4
184,49,505.607147216797,0.0,541.009643554688,239.379852294922,1
319,66,487.928558349609,140.25,596.340148925781,163.164749145508,1
245,143,148.5,63.6428565979004,234.847351074219,318.815307617188,4
424,93,676.5,134.357147216797,607.40625,222.204620361328,1
214,137,20.0357151031494,576.321411132812,574.207946777344,685.935974121094,3
326,98,116.678573608398,82.5,76.233169555664,184.6337890625,4
165,92,0.0,108.428573608398,62.7079315185547,322.035675048828,4
179,146,86.0357131958008,216.857147216797,259.438690185547,209.323196411133,4
167,99,563.357116699219,219.214279174805,668.884643554688,0.0,1
82,95,41.25,225.107147216797,199.189910888672,221.131164550781,4
238,201,267.535705566406,185.035720825195,195.501205444336,210.396636962891,2
161,89,43.6071434020996,0.0,71.3149032592773,235.086044311523,4
66,27,1.17857146263123,68.3571395874023,0.0,252.261276245117,4
383,299,344.142852783203,302.892852783203,286.489196777344,309.154235839844,2
191,117,97.8214263916016,200.357147216797,79.921875,315.594970703125,4
369,81,573.964294433594,0.0,704.542053222656,96.6107025146484,1
156,65,504.428558349609,208.607147216797,703.3125,253.334732055664,1
392,85,0.0,691.821411132812,620.931518554688,800.79541015625,3
255,82,0.0,467.892852783203,577.896606445312,630.116455078125,3
101,174,0.0,104.892860412598,14.754807472229,54.7460632324219,4
